Encoder,LearningAlgorithm,Baseball,UKHouseOfCommons,ca2006,codling,gtcars,midwest,mpg,msleep,myeloid,nassCDS,races2000,terrorism,txhousing,us_rent_income,water
Polynomial,NN-1L,0.6412213740458016,0.46715328467153283,0.20907297830374746,0.3140495867768597,1.1054852320675113,1.0170454545454546,0.3604651162790697,1.0502431118314428,0.5126050420168062,0.1775147928994084,0.23867721063982753,1.319148936170218,0.20930232558139536,1.0696202531645569,0.027586206896551745
Polynomial,NN-2L,0.3053435114503815,0.3065693430656934,0.023668639053254455,0.08264462809917367,0.9873417721519001,1.090909090909091,0.14534883720930242,0.8363047001620747,1.2352941176470582,1.0295857988165673,0.05751258087706683,1.1574468085106422,0.0,0.3924050632911392,0.3448275862068968
Polynomial,RF,0.2900763358778624,1.0316301703163016,0.4654832347140038,0.8884297520661162,0.25316455696202567,0.1761363636363638,0.25581395348837194,1.329011345218801,0.2352941176470581,0.3195266272189351,1.1013659237958302,0.29787234042553384,0.3953488372093023,0.1455696202531647,0.6206896551724143
Polynomial,SVM,0.8167938931297708,1.0316301703163016,1.069033530571992,1.1942148760330586,0.5569620253164564,0.8636363636363639,0.5697674418604648,1.487844408427877,0.06722689075630259,0.3786982248520713,1.4090582314881381,0.029787234042555653,0.9534883720930232,0.7784810126582278,0.3448275862068968
Sum,EN,2.564885496183206,3.2749391727493915,1.5226824457593686,2.619834710743803,1.6118143459915626,2.5625,2.633720930232557,1.6564019448946519,2.6890756302521006,2.6035502958579873,1.141624730409777,0.2255319148936173,13.860465116279068,3.126582278481013,1.531034482758621
Sum,GBT,0.0,0.5304136253041363,0.20118343195266264,0.9090909090909094,0.025316455696202566,0.005681818181818187,0.09302325581395354,0.4376012965964344,0.5882352941176466,0.0,1.0424155283968368,0.6085106382978729,0.44186046511627897,0.15822784810126578,1.1724137931034484
Sum,KNN,1.1374045801526718,1.367396593673966,1.14792899408284,1.4545454545454553,1.0042194092827008,1.1988636363636365,1.2499999999999996,1.5850891410048624,0.5966386554621845,1.2899408284023663,1.291157440690151,0.06382978723404513,1.2558139534883719,0.15189873417721533,0.0965517241379311
Sum,NN-1L,0.7404580152671758,0.8369829683698297,0.1972386587771202,0.2892561983471076,1.0042194092827008,1.4943181818181823,0.3720930232558139,1.0956239870340359,0.4873949579831928,0.1775147928994084,0.17541337167505391,1.280851063829791,0.23255813953488358,0.7341772151898733,0.03448275862068968
Sum,NN-2L,0.3969465648854961,0.656934306569343,0.15384615384615394,0.15702479338842973,1.1476793248945154,1.1647727272727275,0.1627906976744184,0.8363047001620747,1.4033613445378146,1.0414201183431946,0.07620416966211357,1.1276595744680902,0.0,0.28481012658227856,0.28965517241379335
Sum,RF,0.09160305343511459,0.7883211678832116,0.48915187376725827,0.8842975206611575,0.01687763713080171,0.23295454545454566,0.14534883720930242,0.8719611021069694,0.21008403361344463,0.3076923076923079,1.0999281092739037,0.3319148936170233,0.41860465116279055,0.13924050632911406,0.6206896551724143
Sum,SVM,1.0076335877862594,1.1630170316301702,1.0532544378698223,1.31404958677686,0.7679324894514779,0.869318181818182,0.7732558139534882,1.607779578606159,0.08403361344537823,0.4142011834319516,1.4320632638389645,0.012765957446809025,0.9069767441860465,0.7848101265822784,0.29655172413793124
Target,EN,2.564885496183206,3.2749391727493915,1.5502958579881654,2.619834710743803,1.6118143459915626,2.5625,2.633720930232557,1.6564019448946519,2.6890756302521006,2.6035502958579873,1.141624730409777,0.2255319148936173,13.325581395348834,3.189873417721519,1.7999999999999998
Target,GBT,0.030534351145038195,0.48661800486618007,0.1972386587771202,0.9297520661157028,0.6919831223628702,0.028409090909090936,0.19767441860465096,0.4019448946515397,0.5966386554621845,0.0,1.0165348670021566,0.6170212765957481,0.34883720930232553,0.28481012658227856,1.1793103448275863
Target,KNN,0.8625954198473281,1.3625304136253042,1.1913214990138066,1.2975206611570251,0.6835443037974693,1.0965909090909092,0.7965116279069766,1.3841166936790927,0.1596638655462177,1.1360946745562124,1.273903666427031,0.042553191489360896,1.3488372093023255,0.13291139240506342,0.11034482758620698
Target,NN-1L,0.17557251908396962,0.18004866180048662,0.20512820512820504,0.13636363636363633,1.2742616033755283,0.9659090909090912,0.24418604651162773,0.37277147487844403,0.27731092436974725,0.05917159763313613,0.1495327102803738,1.3446808510638324,0.34883720930232553,0.012658227848101278,0.027586206896551745
Target,NN-2L,0.12977099236641232,0.05352798053527985,0.0433925049309665,0.0991735537190084,1.468354430379748,0.9829545454545457,0.13372093023255824,0.13290113452188013,1.1764705882352933,0.4615384615384605,0.06038820992092017,1.1574468085106422,0.04651162790697662,0.12025316455696212,0.31034482758620713
Target,RF,0.09160305343511459,0.7834549878345498,0.4536489151873766,0.8842975206611575,0.2869198312236291,0.19886363636363655,0.3023255813953487,0.7876823338735819,0.193277310924369,0.3195266272189351,1.0726096333572968,0.3276595744680857,0.3953488372093023,0.24050632911392408,0.6275862068965522
Target,SVM,0.8549618320610686,1.0364963503649633,1.1321499013806704,1.2851239669421493,0.4641350210970471,1.0227272727272727,0.7209302325581394,1.3484602917341981,0.10924369747899076,0.3195266272189351,1.396117900790798,0.021276595744680448,0.9302325581395349,0.3544303797468354,0.3586206896551727
